time_point,group,subject,rearing,sex,age,task,performance
2,orangutan,pini,mother,f,32.19712525667351,gaze_following,0
2,orangutan,raja,mother,f,16.958247775496236,gaze_following,0
3,a_chimp,azibo,mother,m,5.420944558521561,gaze_following,0.125
3,a_chimp,bambari,mother,f,19.770020533880903,gaze_following,1
3,a_chimp,dorien,hand,f,39.89596167008898,gaze_following,0
3,a_chimp,fraukje,hand,f,44.440793976728266,gaze_following,0.5
3,a_chimp,frodo,mother,m,26.798083504449007,gaze_following,0
3,a_chimp,kisha,mother,f,16.531143052703626,gaze_following,0.6666666666666666
3,a_chimp,natascha,hand,f,40.46543463381246,gaze_following,0
3,a_chimp,riet,hand,f,42.841889117043124,gaze_following,1
3,a_chimp,robert,hand,m,44.79123887748118,gaze_following,0
3,a_chimp,sandra,mother,f,27.266255989048595,gaze_following,0.5
3,a_chimp,shanga,mother,f,9.535934291581109,gaze_following,0.14285714285714285
3,b_chimp,alex,hand,m,19.537303216974674,gaze_following,0.125
3,b_chimp,daza,unknown,f,34.724161533196444,gaze_following,0.125
3,b_chimp,frederike,unknown,f,46.724161533196444,gaze_following,0
3,b_chimp,hope,mother,f,29.7741273100616,gaze_following,0.875
3,b_chimp,jeudi,unknown,f,54.724161533196444,gaze_following,0.125
3,b_chimp,zira,mother,f,23.304585900068446,gaze_following,0.625
3,bonobo,jasongo,mother,m,30.12457221081451,gaze_following,0.8333333333333334
3,bonobo,joey,hand,m,37.76043805612594,gaze_following,0.5
3,bonobo,kasai,mother,m,7.685147159479809,gaze_following,0.14285714285714285
3,bonobo,kuno,hand,m,23.805612594113622,gaze_following,0.5
3,bonobo,lexi,hand,f,21.010266940451746,gaze_following,0
3,bonobo,luiza,mother,f,15.63586584531143,gaze_following,0
3,bonobo,yaro,mother,m,7.41409993155373,gaze_following,0
3,bonobo,yasa,mother,f,23.055441478439427,gaze_following,0.5
3,gorilla,abeeku,mother,m,21.39082819986311,gaze_following,0
3,gorilla,diara,mother,f,6.54072553045859,gaze_following,0
3,gorilla,kianga,mother,f,3.805612594113621,gaze_following,0.125
3,gorilla,kibara,mother,f,16.698151950718685,gaze_following,0
3,gorilla,kio,mother,m,2.8008213552361396,gaze_following,0
3,gorilla,kumili,mother,f,16.670773442847366,gaze_following,0
3,orangutan,bimbo,hand,m,40.016427104722794,gaze_following,0
3,orangutan,dokana,mother,f,31.652292950034223,gaze_following,0
3,orangutan,padana,mother,f,22.855578370978783,gaze_following,0.125
3,orangutan,pini,mother,f,32.24093086926762,gaze_following,0
3,orangutan,raja,mother,f,17.00205338809035,gaze_following,0
4,a_chimp,azibo,mother,m,5.467488021902806,gaze_following,0.5
4,a_chimp,corrie,hand,f,43.794661190965094,gaze_following,0.375
4,a_chimp,dorien,hand,f,39.93429158110883,gaze_following,0.125
4,a_chimp,fraukje,hand,f,44.479123887748116,gaze_following,0
4,a_chimp,frodo,mother,m,26.833675564681723,gaze_following,0
4,a_chimp,kisha,mother,f,16.577686516084874,gaze_following,0.5
4,a_chimp,natascha,hand,f,40.50376454483231,gaze_following,0
4,a_chimp,ohini,mother,m,4.511978097193703,gaze_following,0.125
4,a_chimp,riet,hand,f,42.88021902806297,gaze_following,0.875
4,a_chimp,sandra,mother,f,27.304585900068446,gaze_following,0.625
4,a_chimp,shanga,mother,f,9.574264202600958,gaze_following,0.5
4,a_chimp,tai,mother,f,18.130047912388775,gaze_following,0.375
4,b_chimp,alex,hand,m,19.575633127994525,gaze_following,0
4,b_chimp,daza,unknown,f,34.76249144421629,gaze_following,0.125
4,b_chimp,frederike,unknown,f,46.76249144421629,gaze_following,0.125
4,b_chimp,hope,mother,f,29.812457221081452,gaze_following,0.375
4,b_chimp,jeudi,unknown,f,54.76249144421629,gaze_following,0
4,b_chimp,zira,mother,f,23.342915811088297,gaze_following,0.375
4,bonobo,jasongo,mother,m,30.16290212183436,gaze_following,0.75
4,bonobo,joey,hand,m,37.79876796714579,gaze_following,0.375
4,bonobo,kasai,mother,m,7.723477070499658,gaze_following,0.5
4,bonobo,kuno,hand,m,23.84394250513347,gaze_following,0.25
4,bonobo,lexi,hand,f,21.048596851471594,gaze_following,0.125
4,bonobo,luiza,mother,f,15.67419575633128,gaze_following,0
4,bonobo,yaro,mother,m,7.452429842573579,gaze_following,0.5
4,bonobo,yasa,mother,f,23.093771389459274,gaze_following,0
4,gorilla,abeeku,mother,m,21.429158110882955,gaze_following,0
4,gorilla,diara,mother,f,6.579055441478439,gaze_following,0.125
4,gorilla,kianga,mother,f,3.8439425051334704,gaze_following,0
4,gorilla,kibara,mother,f,16.736481861738536,gaze_following,0.25
4,gorilla,kio,mother,m,2.839151266255989,gaze_following,0.125
4,gorilla,kumili,mother,f,16.709103353867214,gaze_following,0
4,orangutan,dokana,mother,f,31.690622861054074,gaze_following,0
4,orangutan,padana,mother,f,22.89390828199863,gaze_following,0.125
4,orangutan,pini,mother,f,32.27926078028747,gaze_following,0
4,orangutan,raja,mother,f,17.0403832991102,gaze_following,0
5,a_chimp,azibo,mother,m,5.49760438056126,gaze_following,0.125
5,a_chimp,bambari,mother,f,19.849418206707735,gaze_following,1
5,a_chimp,dorien,hand,f,39.97262149212868,gaze_following,0
5,a_chimp,fraukje,hand,f,44.51745379876797,gaze_following,0
5,a_chimp,frodo,mother,m,26.872005475701574,gaze_following,0
5,a_chimp,kisha,mother,f,16.61327857631759,gaze_following,0
5,a_chimp,natascha,hand,f,40.54209445585216,gaze_following,0
5,a_chimp,ohini,mother,m,4.550308008213553,gaze_following,0.3333333333333333
5,a_chimp,riet,hand,f,42.91854893908282,gaze_following,1
5,a_chimp,robert,hand,m,44.87063655030801,gaze_following,0
5,a_chimp,sandra,mother,f,27.342915811088297,gaze_following,0.75
5,a_chimp,shanga,mother,f,9.618069815195073,gaze_following,0.125
5,a_chimp,tai,mother,f,18.168377823408623,gaze_following,0.25
5,a_chimp,youma,mother,f,2.5516769336071183,gaze_following,0
5,b_chimp,alex,hand,m,19.613963039014372,gaze_following,0
5,b_chimp,daza,unknown,f,34.80082135523614,gaze_following,0
5,b_chimp,frederike,unknown,f,46.80082135523614,gaze_following,0
5,b_chimp,hope,mother,f,29.8507871321013,gaze_following,0
5,b_chimp,jeudi,unknown,f,54.80082135523614,gaze_following,0.125
5,b_chimp,zira,mother,f,23.381245722108144,gaze_following,0.375
5,bonobo,jasongo,mother,m,30.20123203285421,gaze_following,0.375
5,bonobo,joey,hand,m,37.842573579739906,gaze_following,0
5,bonobo,kasai,mother,m,7.761806981519507,gaze_following,0.125
5,bonobo,kuno,hand,m,23.88227241615332,gaze_following,0
5,bonobo,lexi,hand,f,21.086926762491444,gaze_following,0
5,bonobo,luiza,mother,f,15.71252566735113,gaze_following,0
5,bonobo,yaro,mother,m,7.490759753593429,gaze_following,0
5,bonobo,yasa,mother,f,23.132101300479125,gaze_following,0.25
5,gorilla,abeeku,mother,m,21.467488021902806,gaze_following,0
5,gorilla,diara,mother,f,6.617385352498289,gaze_following,0
5,gorilla,kianga,mother,f,3.8822724161533197,gaze_following,0
5,gorilla,kibara,mother,f,16.774811772758383,gaze_following,0
5,gorilla,kio,mother,m,2.8774811772758384,gaze_following,0
5,gorilla,kumili,mother,f,16.747433264887064,gaze_following,0
5,orangutan,dokana,mother,f,31.72895277207392,gaze_following,0.25
5,orangutan,padana,mother,f,22.93223819301848,gaze_following,0.25
5,orangutan,pini,mother,f,32.31759069130732,gaze_following,0
5,orangutan,raja,mother,f,17.078713210130047,gaze_following,0
6,a_chimp,azibo,mother,m,5.535934291581109,gaze_following,0.25
6,a_chimp,bambari,mother,f,19.887748117727583,gaze_following,0.75
6,a_chimp,dorien,hand,f,40.01095140314853,gaze_following,0
6,a_chimp,fraukje,hand,f,44.55578370978782,gaze_following,0.125
6,a_chimp,frodo,mother,m,26.910335386721425,gaze_following,0
6,a_chimp,kisha,mother,f,16.646132785763175,gaze_following,0.6666666666666666
6,a_chimp,natascha,hand,f,40.580424366872,gaze_following,0
6,a_chimp,ohini,mother,m,4.588637919233402,gaze_following,0
6,a_chimp,riet,hand,f,42.95687885010267,gaze_following,1
6,a_chimp,robert,hand,m,44.90896646132786,gaze_following,0
6,a_chimp,sandra,mother,f,27.381245722108144,gaze_following,0.875
6,a_chimp,shanga,mother,f,9.650924024640657,gaze_following,0.125
6,a_chimp,tai,mother,f,18.206707734428473,gaze_following,0.25
6,a_chimp,youma,mother,f,2.595482546201232,gaze_following,0
6,bonobo,jasongo,mother,m,30.239561943874058,gaze_following,0.375
6,bonobo,joey,hand,m,37.87542778918549,gaze_following,0.125
6,bonobo,kasai,mother,m,7.800136892539356,gaze_following,0
6,bonobo,kuno,hand,m,23.920602327173167,gaze_following,0
6,bonobo,lexi,hand,f,21.125256673511295,gaze_following,0
6,bonobo,luiza,mother,f,15.75085557837098,gaze_following,0
6,bonobo,yaro,mother,m,7.529089664613279,gaze_following,0
6,bonobo,yasa,mother,f,23.170431211498972,gaze_following,0
7,a_chimp,azibo,mother,m,5.577002053388091,gaze_following,0.375
7,a_chimp,bambari,mother,f,19.9315537303217,gaze_following,0.75
7,a_chimp,dorien,hand,f,40.05201916495551,gaze_following,0
7,a_chimp,fraukje,hand,f,44.596851471594796,gaze_following,0.25
7,a_chimp,frodo,mother,m,26.954140999315538,gaze_following,0
7,a_chimp,kisha,mother,f,16.695414099931554,gaze_following,1
7,a_chimp,natascha,hand,f,40.62149212867899,gaze_following,0
7,a_chimp,ohini,mother,m,4.629705681040384,gaze_following,0.125
7,a_chimp,riet,hand,f,42.997946611909654,gaze_following,1
7,a_chimp,robert,hand,m,44.94729637234771,gaze_following,0
7,a_chimp,sandra,mother,f,27.422313483915126,gaze_following,0.25
7,a_chimp,shanga,mother,f,9.69199178644764,gaze_following,0.25
7,a_chimp,tai,mother,f,18.247775496235455,gaze_following,0.5
7,b_chimp,alex,hand,m,19.690622861054074,gaze_following,0
7,b_chimp,daza,unknown,f,34.87748117727584,gaze_following,0
7,b_chimp,frederike,unknown,f,46.87748117727584,gaze_following,0
7,b_chimp,hope,mother,f,29.927446954141,gaze_following,0.125
7,b_chimp,jeudi,unknown,f,54.87748117727584,gaze_following,0
7,b_chimp,zira,mother,f,23.457905544147845,gaze_following,0.75
7,bonobo,jasongo,mother,m,30.27789185489391,gaze_following,0.375
7,bonobo,joey,hand,m,37.91375770020534,gaze_following,0.125
7,bonobo,kasai,mother,m,7.838466803559206,gaze_following,0.125
7,bonobo,kuno,hand,m,23.958932238193018,gaze_following,0
7,bonobo,lexi,hand,f,21.163586584531142,gaze_following,0
7,bonobo,luiza,mother,f,15.791923340177961,gaze_following,0
7,bonobo,yaro,mother,m,7.567419575633128,gaze_following,0.25
7,bonobo,yasa,mother,f,23.208761122518823,gaze_following,0
7,gorilla,abeeku,mother,m,21.544147843942504,gaze_following,0
7,gorilla,diara,mother,f,6.694045174537988,gaze_following,0
7,gorilla,kianga,mother,f,3.9589322381930185,gaze_following,0
7,gorilla,kibara,mother,f,16.851471594798085,gaze_following,0
7,gorilla,kio,mother,m,2.954140999315537,gaze_following,0
7,gorilla,kumili,mother,f,16.824093086926762,gaze_following,0
7,orangutan,bimbo,hand,m,40.16974674880219,gaze_following,0
7,orangutan,dokana,mother,f,31.805612594113622,gaze_following,0
7,orangutan,padana,mother,f,23.00889801505818,gaze_following,0
7,orangutan,pini,mother,f,32.394250513347025,gaze_following,0.25
7,orangutan,raja,mother,f,17.155373032169745,gaze_following,0.16666666666666666
8,a_chimp,azibo,mother,m,5.6290212183436,gaze_following,0
8,a_chimp,bambari,mother,f,19.975359342915812,gaze_following,0
8,a_chimp,dorien,hand,f,40.10403832991102,gaze_following,0
8,a_chimp,fraukje,hand,f,44.648870636550306,gaze_following,0
8,a_chimp,frodo,mother,m,27.003422313483917,gaze_following,0
8,a_chimp,kisha,mother,f,16.739219712525667,gaze_following,0.25
8,a_chimp,natascha,hand,f,40.6735112936345,gaze_following,0
8,a_chimp,ohini,mother,m,4.681724845995893,gaze_following,0.25
8,a_chimp,riet,hand,f,43.04996577686516,gaze_following,1
8,a_chimp,robert,hand,m,44.99657768651608,gaze_following,0
8,a_chimp,sandra,mother,f,27.474332648870636,gaze_following,0.75
8,a_chimp,shanga,mother,f,9.744010951403148,gaze_following,0
8,a_chimp,tai,mother,f,18.299794661190965,gaze_following,0.5
8,b_chimp,alex,hand,m,19.72895277207392,gaze_following,0.25
8,b_chimp,daza,unknown,f,34.91581108829569,gaze_following,0
8,b_chimp,frederike,unknown,f,46.91581108829569,gaze_following,0
8,b_chimp,hope,mother,f,29.965776865160848,gaze_following,0.125
8,b_chimp,jeudi,unknown,f,54.91581108829569,gaze_following,0
8,b_chimp,zira,mother,f,23.496235455167692,gaze_following,0.5
8,bonobo,jasongo,mother,m,30.316221765913756,gaze_following,0.125
8,bonobo,joey,hand,m,37.95208761122519,gaze_following,0
8,bonobo,kasai,mother,m,7.876796714579055,gaze_following,0.25
8,bonobo,kuno,hand,m,23.99726214921287,gaze_following,0.125
8,bonobo,lexi,hand,f,21.201916495550993,gaze_following,0
8,bonobo,luiza,mother,f,15.827515400410677,gaze_following,0
8,bonobo,yaro,mother,m,7.605749486652978,gaze_following,0
8,bonobo,yasa,mother,f,23.247091033538673,gaze_following,0
8,gorilla,abeeku,mother,m,21.582477754962355,gaze_following,0
8,gorilla,diara,mother,f,6.7323750855578375,gaze_following,0
8,gorilla,kianga,mother,f,3.997262149212868,gaze_following,0
8,gorilla,kibara,mother,f,16.889801505817932,gaze_following,0.125
8,gorilla,kio,mother,m,2.9924709103353866,gaze_following,0
8,gorilla,kumili,mother,f,16.862422997946613,gaze_following,0
8,orangutan,bimbo,hand,m,40.20807665982204,gaze_following,0
8,orangutan,dokana,mother,f,31.84394250513347,gaze_following,0
8,orangutan,padana,mother,f,23.04722792607803,gaze_following,0
8,orangutan,pini,mother,f,32.43258042436687,gaze_following,0
8,orangutan,raja,mother,f,17.193702943189596,gaze_following,0.125
1,a_chimp,azibo,mother,m,5.347022587268994,inference,0.4166666666666667
1,a_chimp,corrie,hand,f,43.68514715947981,inference,0.5
1,a_chimp,dorien,hand,f,39.82203969883641,inference,0.8333333333333334
1,a_chimp,fraukje,hand,f,44.3668720054757,inference,0.5
1,a_chimp,frodo,mother,m,26.72142368240931,inference,0.6666666666666666
1,a_chimp,kisha,mother,f,16.45722108145106,inference,0.3333333333333333
1,a_chimp,natascha,hand,f,40.39151266255989,inference,0.5833333333333334
1,a_chimp,riet,hand,f,42.76796714579056,inference,0.6666666666666666
1,a_chimp,robert,hand,m,44.714579055441476,inference,0.5
1,a_chimp,sandra,mother,f,27.19233401779603,inference,0.9166666666666666
1,a_chimp,shanga,mother,f,9.462012320328542,inference,0.3333333333333333
1,a_chimp,tai,mother,f,18.017796030116358,inference,0.75
1,b_chimp,alex,hand,m,19.460643394934976,inference,1
1,b_chimp,daza,unknown,f,34.64750171115674,inference,0.25
1,b_chimp,frederike,unknown,f,46.64750171115674,inference,0.3333333333333333
1,b_chimp,hope,mother,f,29.697467488021903,inference,0.16666666666666666
1,b_chimp,jeudi,unknown,f,54.64750171115674,inference,0.25
1,b_chimp,zira,mother,f,23.227926078028748,inference,1
1,bonobo,jasongo,mother,m,30.04791238877481,inference,0.3333333333333333
1,bonobo,joey,hand,m,37.68377823408624,inference,0
1,bonobo,lexi,hand,f,20.933607118412045,inference,0
1,bonobo,luiza,mother,f,15.55920602327173,inference,0.6666666666666666
1,bonobo,yaro,mother,m,7.337440109514032,inference,0.75
1,gorilla,abeeku,mother,m,21.31416837782341,inference,0.3333333333333333
1,gorilla,diara,mother,f,6.464065708418891,inference,0
1,gorilla,kibara,mother,f,16.621492128678987,inference,0.6666666666666666
1,gorilla,kio,mother,m,2.724161533196441,inference,NA
1,gorilla,kumili,mother,f,16.594113620807665,inference,0.5833333333333334
1,orangutan,dokana,mother,f,31.550992470910334,inference,0.9166666666666666
1,orangutan,padana,mother,f,22.754277891854894,inference,0.9166666666666666
1,orangutan,pini,mother,f,32.139630390143736,inference,0.16666666666666666
2,a_chimp,azibo,mother,m,5.363449691991787,inference,0.4166666666666667
2,a_chimp,corrie,hand,f,43.69883641341547,inference,0.4166666666666667
2,a_chimp,dorien,hand,f,39.83846680355921,inference,1
2,a_chimp,fraukje,hand,f,44.38329911019849,inference,0.3333333333333333
2,a_chimp,frodo,mother,m,26.7378507871321,inference,0.5833333333333334
2,a_chimp,kisha,mother,f,16.476386036960985,inference,0.25
2,a_chimp,natascha,hand,f,40.407939767282684,inference,0.75
2,a_chimp,riet,hand,f,42.784394250513344,inference,0.3333333333333333
2,a_chimp,robert,hand,m,44.73100616016427,inference,0.75
2,a_chimp,sandra,mother,f,27.208761122518823,inference,1
2,a_chimp,shanga,mother,f,9.481177275838467,inference,0.4166666666666667
2,a_chimp,tai,mother,f,18.034223134839152,inference,0.5
2,b_chimp,alex,hand,m,19.50718685831622,inference,0.75
2,b_chimp,frederike,unknown,f,46.69404517453799,inference,0.6666666666666666
2,b_chimp,hope,mother,f,29.744010951403148,inference,0.16666666666666666
2,b_chimp,zira,mother,f,23.274469541409992,inference,0.4166666666666667
2,bonobo,jasongo,mother,m,30.072553045859,inference,0.3333333333333333
2,bonobo,joey,hand,m,37.71663244353183,inference,0
2,bonobo,kasai,mother,m,7.6331279945242985,inference,0.5
2,bonobo,kuno,hand,m,23.753593429158112,inference,0.9166666666666666
2,bonobo,lexi,hand,f,20.958247775496236,inference,0.08333333333333333
2,bonobo,yaro,mother,m,7.36208076659822,inference,0.25
2,bonobo,yasa,mother,f,23.003422313483917,inference,0.75
2,gorilla,abeeku,mother,m,21.360711841204655,inference,0.16666666666666666
2,gorilla,diara,mother,f,6.510609171800137,inference,0.5
2,gorilla,kianga,mother,f,3.7754962354551678,inference,NA
2,gorilla,kibara,mother,f,16.66803559206023,inference,0.3333333333333333
2,gorilla,kio,mother,m,2.7707049965776864,inference,0.5
2,gorilla,kumili,mother,f,16.640657084188913,inference,0.5833333333333334
2,orangutan,dokana,mother,f,31.60848733744011,inference,0.9166666666666666
2,orangutan,padana,mother,f,22.811772758384667,inference,1
2,orangutan,pini,mother,f,32.19712525667351,inference,0
2,orangutan,raja,mother,f,16.958247775496236,inference,0.16666666666666666
3,a_chimp,azibo,mother,m,5.420944558521561,inference,0.25
3,a_chimp,bambari,mother,f,19.770020533880903,inference,0.5
3,a_chimp,dorien,hand,f,39.89596167008898,inference,0.8333333333333334
3,a_chimp,fraukje,hand,f,44.440793976728266,inference,0.3333333333333333
3,a_chimp,frodo,mother,m,26.798083504449007,inference,0.3333333333333333
3,a_chimp,kisha,mother,f,16.531143052703626,inference,0.4166666666666667
3,a_chimp,natascha,hand,f,40.46543463381246,inference,0.3333333333333333
3,a_chimp,riet,hand,f,42.841889117043124,inference,0.6666666666666666
3,a_chimp,robert,hand,m,44.79123887748118,inference,0.8333333333333334
3,a_chimp,sandra,mother,f,27.266255989048595,inference,1
3,a_chimp,shanga,mother,f,9.535934291581109,inference,0.5
3,b_chimp,alex,hand,m,19.537303216974674,inference,0.9166666666666666
3,b_chimp,daza,unknown,f,34.724161533196444,inference,0.25
3,b_chimp,frederike,unknown,f,46.724161533196444,inference,0.5
3,b_chimp,hope,mother,f,29.7741273100616,inference,0
3,b_chimp,jeudi,unknown,f,54.724161533196444,inference,0.8
3,b_chimp,zira,mother,f,23.304585900068446,inference,0.5
3,bonobo,jasongo,mother,m,30.12457221081451,inference,0.08333333333333333
3,bonobo,joey,hand,m,37.76043805612594,inference,0.5
3,bonobo,kasai,mother,m,7.685147159479809,inference,0.5
3,bonobo,kuno,hand,m,23.805612594113622,inference,1
3,bonobo,lexi,hand,f,21.010266940451746,inference,0.3333333333333333
3,bonobo,luiza,mother,f,15.63586584531143,inference,0.6666666666666666
3,bonobo,yaro,mother,m,7.41409993155373,inference,0.08333333333333333
3,bonobo,yasa,mother,f,23.055441478439427,inference,0.4166666666666667
3,gorilla,abeeku,mother,m,21.39082819986311,inference,0.25
3,gorilla,diara,mother,f,6.54072553045859,inference,0.5
3,gorilla,kianga,mother,f,3.805612594113621,inference,NA
3,gorilla,kibara,mother,f,16.698151950718685,inference,0.6666666666666666
3,gorilla,kio,mother,m,2.8008213552361396,inference,0.5454545454545454
3,gorilla,kumili,mother,f,16.670773442847366,inference,0.16666666666666666
3,orangutan,bimbo,hand,m,40.016427104722794,inference,0.25
3,orangutan,dokana,mother,f,31.652292950034223,inference,0.9166666666666666
3,orangutan,padana,mother,f,22.855578370978783,inference,1
3,orangutan,pini,mother,f,32.24093086926762,inference,0.25
3,orangutan,raja,mother,f,17.00205338809035,inference,0.25
4,a_chimp,azibo,mother,m,5.467488021902806,inference,0.16666666666666666
4,a_chimp,corrie,hand,f,43.794661190965094,inference,0.5
4,a_chimp,dorien,hand,f,39.93429158110883,inference,0.9166666666666666
4,a_chimp,fraukje,hand,f,44.479123887748116,inference,0.5
4,a_chimp,frodo,mother,m,26.833675564681723,inference,NA
4,a_chimp,kisha,mother,f,16.577686516084874,inference,1
4,a_chimp,natascha,hand,f,40.50376454483231,inference,0.4166666666666667
4,a_chimp,ohini,mother,m,4.511978097193703,inference,0.4166666666666667
4,a_chimp,riet,hand,f,42.88021902806297,inference,0.5
4,a_chimp,sandra,mother,f,27.304585900068446,inference,0.9166666666666666
4,a_chimp,shanga,mother,f,9.574264202600958,inference,0.5
4,a_chimp,tai,mother,f,18.130047912388775,inference,0.5833333333333334
4,b_chimp,alex,hand,m,19.575633127994525,inference,1
4,b_chimp,daza,unknown,f,34.76249144421629,inference,0.16666666666666666
4,b_chimp,frederike,unknown,f,46.76249144421629,inference,0.08333333333333333
4,b_chimp,hope,mother,f,29.812457221081452,inference,0.18181818181818182
4,b_chimp,jeudi,unknown,f,54.76249144421629,inference,0.25
4,b_chimp,zira,mother,f,23.342915811088297,inference,0.4166666666666667
4,bonobo,jasongo,mother,m,30.16290212183436,inference,0.4166666666666667
4,bonobo,joey,hand,m,37.79876796714579,inference,0.25
4,bonobo,kasai,mother,m,7.723477070499658,inference,0.5
4,bonobo,kuno,hand,m,23.84394250513347,inference,0.8888888888888888
4,bonobo,lexi,hand,f,21.048596851471594,inference,0
4,bonobo,luiza,mother,f,15.67419575633128,inference,0.8333333333333334
4,bonobo,yaro,mother,m,7.452429842573579,inference,0.08333333333333333
4,bonobo,yasa,mother,f,23.093771389459274,inference,0.75
