species,subject,time_point,mean,uci,lci
a_chimp,azibo,1,2.337900045246144e-4,1.6694938043676768,-1.5024451531508378
a_chimp,azibo,2,0.007636330807846203,1.6269327018337008,-1.1266565076996864
a_chimp,azibo,3,-0.016854656672825374,0.6550802908458999,-1.0728470238364163
a_chimp,azibo,4,0.03933717736431719,0.9904669100199625,-0.9370538869830307
a_chimp,azibo,5,0.526869125646398,1.5353178727410888,-0.24941253054004203
a_chimp,azibo,6,0.04473340951677729,1.441583206425951,-0.35918324537635254
a_chimp,azibo,7,0.6026618017011147,1.6297046050638582,-0.5429309382869416
a_chimp,azibo,8,0.9462150001615961,1.875566288715729,-0.15757152028612834
a_chimp,azibo,9,-0.008054393860344344,0.7041432983280254,-1.2147037195490769
a_chimp,azibo,10,0.43199633073359633,1.7562690518965747,-0.5608215904299778
a_chimp,azibo,11,0.32372341657943693,1.521373356884143,-0.6795324407147695
a_chimp,azibo,12,1.181240731331916,2.2594164344662064,0.2065595809721429
a_chimp,azibo,13,0.9746368305363282,1.9863638377541868,-0.12425663354689061
a_chimp,azibo,14,1.0221201292518918,2.2129562134828435,-0.003843946287260397
a_chimp,bambari,1,0.00574077176611798,1.4675890845993034,-1.5379017384732616
a_chimp,bambari,2,-0.0076540592113731876,0.9198832642730068,-1.8823177967122864
a_chimp,bambari,3,-0.017529061624416364,0.5116061112868855,-1.3155575275252194
a_chimp,bambari,4,-0.19539745493758431,0.7383684279034063,-1.2955896435622831
a_chimp,bambari,5,0.030963813925742434,1.0018467963807818,-0.7546087349051767
a_chimp,bambari,6,0.030407969313183347,1.3216497543067132,-0.5202285226753378
a_chimp,bambari,7,0.2047950455418106,1.3591066331041997,-0.8638729830315369
a_chimp,bambari,8,0.44377922058914043,1.4771864928433118,-0.6638038377551443
a_chimp,bambari,9,0.004850412046285335,0.9809223716116251,-0.8689435188514627
a_chimp,bambari,10,0.22917937185281412,1.618997971661735,-0.689609085823069
a_chimp,bambari,11,-0.0226600816360234,1.042124963632511,-1.2355403224441392
a_chimp,bambari,12,0.8314912113525514,1.890171971753292,-0.2676383681478717
a_chimp,bambari,13,0.12000938018185003,1.2232991119424228,-0.9828035131964609
a_chimp,bambari,14,0.11444875037107183,1.0925940826263858,-1.3205101136831452
a_chimp,carola,1,0.005860469999473317,1.7181814040332837,-1.6081243800682292
a_chimp,carola,2,-0.005035490205775872,1.1509037538969775,-1.8941382721675666
a_chimp,carola,3,-0.036138449554639074,0.39844690392294013,-1.6309235210551678
a_chimp,carola,4,-0.026376514933974082,0.8445449437441526,-1.3687468769728768
a_chimp,carola,5,0.82889374122904,1.882216428582727,-0.15678301455205787
a_chimp,carola,6,0.011323719513766317,0.9598468261293486,-1.0974856336087826
a_chimp,carola,7,0.8478336469872017,2.072872832171431,-0.2501889160965831
a_chimp,carola,8,0.5444799854653857,1.7393575179967282,-0.5965006607437945
a_chimp,carola,9,0.0010105026665021555,1.2182469129888402,-0.8528820797301879
a_chimp,carola,10,0.06092345693279233,1.3988592182108839,-1.1967374403177398
a_chimp,carola,11,0.4609092710571425,1.7861373767009963,-0.641446422471553
a_chimp,carola,12,1.6618098886279191,2.7700798581010213,0.5625311654057459
a_chimp,carola,13,0.8343029447606587,1.9633458858351707,-0.3469449746704414
a_chimp,carola,14,1.156556474967719,2.327283454084914,-0.0507108163487314
a_chimp,corrie,1,0.008693998867416397,1.8414171098664582,-1.6010371736168216
a_chimp,corrie,2,0.006178740273496075,1.3668140457588192,-1.658996518332831
a_chimp,corrie,3,-0.041904197712562485,0.432202410259083,-1.5299840010932264
a_chimp,corrie,4,0.5517656333603018,1.6272277777246462,-0.42766391549360544
a_chimp,corrie,5,0.5283318802317782,1.6124187964358923,-0.2996503866852283
a_chimp,corrie,6,-0.003768637917382911,1.0230796274712932,-0.853052251458234
a_chimp,corrie,7,0.1971554682058505,1.3293320716229748,-0.9659651430034076
a_chimp,corrie,8,1.3959792402643483,2.514190583857445,0.468636457297796
a_chimp,corrie,9,0.006958561413053399,1.2876753712599447,-0.7669173645899183
a_chimp,corrie,10,-0.07478697154056269,0.8218960003780078,-1.8162190174032875
a_chimp,corrie,11,0.686928804101558,1.959812098302757,-0.3901118855759488
a_chimp,corrie,12,0.294809118582402,1.430823118941098,-0.8296909418532641
a_chimp,corrie,13,0.26518943736645495,1.3106053752138485,-0.9890494689259406
a_chimp,corrie,14,0.7310520096937552,1.8411097763994682,-0.5079871954269022
a_chimp,dorien,1,0.007757728429157673,1.4446620578590326,-1.9350126694862066
a_chimp,dorien,2,8.152121462678963e-4,1.4212723012190307,-1.4889423058165265
a_chimp,dorien,3,-0.011503708987417038,0.7260023599768038,-1.1611128378589664
a_chimp,dorien,4,0.4588598163655846,1.565189902160986,-0.45224164412489437
a_chimp,dorien,5,-0.29145179911235,0.6111408755141942,-1.4012732033396085
a_chimp,dorien,6,-0.026960546413374864,0.6421948579365371,-1.312354438367255
a_chimp,dorien,7,-0.6105223772034196,0.45076887551833816,-2.137015729261721
a_chimp,dorien,8,-1.7418521848095962,-0.23976993109078507,-3.2985787883615827
a_chimp,dorien,9,-0.01580981824793959,0.6131928027501328,-1.5691055304743124
a_chimp,dorien,10,-0.05354126929771885,0.9646691845636354,-1.632418861158617
a_chimp,dorien,11,-0.2214058553214282,0.9480280084351589,-1.5619152863279213
a_chimp,dorien,12,-0.7488705642238198,0.5440599929005042,-2.0400109921846923
a_chimp,dorien,13,-0.3550035445540809,0.8472848656789301,-1.6082504264695852
a_chimp,dorien,14,-0.7858125026444838,0.44792882400609085,-2.3517879397651056
a_chimp,frank,1,0.00589330954371281,1.793493322783359,-1.5256328256987906
a_chimp,frank,2,-8.426470360198834e-4,1.1118206532642712,-1.7970112948425971
a_chimp,frank,3,-0.04462286508431079,0.4508305609288134,-1.4406891683287837
a_chimp,frank,4,-0.055115743250312654,0.9131571138800236,-1.0804481432525432
a_chimp,frank,5,0.5846935273902558,1.5277499515721251,-0.3228377625946872
a_chimp,frank,6,0.029889698466971204,1.3080222329105826,-0.5105217826790495
a_chimp,frank,7,0.5271460517675497,1.636861167134107,-0.5856755552444124
a_chimp,frank,8,1.3468938952617477,2.3811890366868265,0.2821223046033557
a_chimp,frank,9,-0.006141706899918109,0.7778400622925665,-1.1891778277248612
a_chimp,frank,10,0.38332081467007884,1.7464967211711913,-0.6385468828050288
a_chimp,frank,11,0.3456735003119773,1.554014857206107,-0.7637133760905783
a_chimp,frank,12,1.345365285374395,2.3092838337058503,0.16074545748730118
a_chimp,frank,13,0.6056464418745264,1.7880967307539064,-0.4283760874601355
a_chimp,frank,14,0.9949872045600472,2.181835242744542,-0.13323563002142308
a_chimp,fraukje,1,0.005362722774898465,1.8062099651602272,-1.5513876959682953
a_chimp,fraukje,2,0.005489942822638483,1.5842633174545457,-1.2238915824841967
a_chimp,fraukje,3,-0.056706793303962666,0.3754072181669646,-1.5186684960010606
a_chimp,fraukje,4,0.40205061547177356,1.5117931467238956,-0.4961900826745672
a_chimp,fraukje,5,0.6437250543236415,1.8123154721314785,-0.1307824846687416
a_chimp,fraukje,6,0.00845912464549503,1.1253728083921355,-0.8028667535474541
a_chimp,fraukje,7,0.7171038748827163,1.9859815336891071,-0.30405372910967754
a_chimp,fraukje,8,0.5346697397886162,1.6081070237941377,-0.6525918813434548
a_chimp,fraukje,9,5.717117154744322e-4,1.0778883299718867,-0.9273871216072807
a_chimp,fraukje,10,0.014772862485492144,1.2024372479505245,-1.2842399243382083
a_chimp,fraukje,11,0.6077772914986201,1.7057690209895795,-0.6045338655104128
a_chimp,fraukje,12,1.4394267613080896,2.5368290873153647,0.358319984706269
a_chimp,fraukje,13,0.7184507208530351,1.8317596542153494,-0.38563624374063243
a_chimp,fraukje,14,1.2271150511510118,2.374008230113445,0.05038055520095971
a_chimp,frodo,1,0.0011636251501627726,1.7466342638122458,-1.8163750593899284
a_chimp,frodo,2,0.012176963698927956,2.0383932158845877,-1.1941849213711415
a_chimp,frodo,3,0.05139479835690941,1.8125680323792788,-0.2545516595849347
a_chimp,frodo,4,-0.020901759187809343,1.0378034270799992,-1.1811114100543227
a_chimp,frodo,5,-0.2800433623087484,0.6142391603874888,-1.4853774515770979
a_chimp,frodo,6,-0.08737132066516917,0.335394341466678,-2.194832407171022
a_chimp,frodo,7,-0.9081929197451752,0.45018361938710516,-2.409011559845732
a_chimp,frodo,8,0.5615499490377891,1.7099298829660807,-0.6686470640164858
a_chimp,frodo,9,-0.007471272976823151,0.8886162602990857,-1.4689851885719676
a_chimp,frodo,10,-1.0142055628883337,0.2793667121629361,-3.114161845499201
a_chimp,frodo,11,-0.4995976411554386,0.7198189957777215,-2.0664189140794473
a_chimp,frodo,12,-0.5926621986006841,0.5813727966430773,-2.1463780925946376
a_chimp,frodo,13,-0.47907859375940953,0.7685320375586622,-1.8628757613665754
a_chimp,frodo,14,-1.369991730224509,0.2565130262626512,-2.92905705323869
a_chimp,kisha,1,0.011726791443937401,1.7166695894255593,-1.587247552253246
a_chimp,kisha,2,-0.008042477694637284,1.2597134818429816,-1.6625092083455892
a_chimp,kisha,3,0.007382803500722179,0.9570421135998908,-0.7699922981736269
a_chimp,kisha,4,-0.1668950331956025,0.7950448926571461,-1.185195434198259
a_chimp,kisha,5,0.777466847254461,1.8326772493357248,-0.07803944775933969
a_chimp,kisha,6,0.04862294751570495,1.482649480402782,-0.4080924141547473
a_chimp,kisha,7,0.5708067166309831,1.7473308162324537,-0.4755588966425214
a_chimp,kisha,8,1.5575648492102616,2.578783703857175,0.5053633456837725
a_chimp,kisha,9,-0.0032605689734181986,0.8917249133429176,-1.0665460862117924
a_chimp,kisha,10,0.05449290783388072,1.457983955687992,-0.914396781616141
a_chimp,kisha,11,0.5764629319207017,1.9269072861814593,-0.3420670298274779
a_chimp,kisha,12,1.2027108649967697,2.223396562017756,0.09643871678915111
a_chimp,kisha,13,0.7078720035055273,1.7415395052581295,-0.442664549294457
a_chimp,kisha,14,0.9328526172153335,2.2090724935517048,-0.0626647068124837
a_chimp,maja,1,0.00967118722814142,1.426394870278854,-1.4836471259983302
a_chimp,maja,2,0.00809655046256852,1.9717137436340002,-0.7907573884274601
a_chimp,maja,3,0.03868205477810416,1.2848439366187079,-0.42326975338300343
a_chimp,maja,4,0.09154539056882349,1.0960610251019665,-0.7382404862310605
a_chimp,maja,5,0.026149165875352987,1.112903676821913,-0.6197887793004152
a_chimp,maja,6,0.006269772800178153,0.9786793781457793,-0.7342958117628551
a_chimp,maja,7,0.25512944482224853,1.3453598333778332,-0.7628823177805528
a_chimp,maja,8,0.5967539724200888,1.5521827977840164,-0.4572457476736297
a_chimp,maja,9,-0.0024603724731653287,0.9341387646081363,-0.8868095204782532
a_chimp,maja,10,0.3315570806091388,1.5787638490410647,-0.645902819724038
a_chimp,maja,11,0.1293749028940252,1.360169129675997,-0.806654120067064
a_chimp,maja,12,0.19360601788853682,1.3032258406396369,-0.8811510321384309
a_chimp,maja,13,0.26872761397167677,1.4293198170963355,-0.6886637230097462
a_chimp,maja,14,0.7731907738279864,1.85142540499028,-0.3301693421607068
a_chimp,makeni,1,0.011679806000339354,1.7221502815943277,-1.6739280492800546
a_chimp,makeni,2,-0.012502695866473346,1.2081734848023933,-1.7633721885057136
a_chimp,makeni,3,-0.03959161081787599,0.4205908054199488,-1.5408233797255526
a_chimp,makeni,4,-0.04708362943525568,0.9330613338006754,-1.1069831805742332
a_chimp,makeni,5,0.6946730026958303,1.7394468213843934,-0.1818355595121026
a_chimp,makeni,6,0.013449071059207895,1.0689110307344123,-0.8655784568596376
a_chimp,makeni,7,1.149696666831485,2.1719182378875783,-0.029063226369696493
a_chimp,makeni,8,1.5184077581432562,2.4899286317853107,0.4377643122868492
a_chimp,makeni,9,0.009063597573107707,1.031149070979505,-0.929297608263994
a_chimp,makeni,10,0.019719952712461186,1.135296002670348,-1.3155748796467783
a_chimp,makeni,11,0.35199681067997357,1.5561158027400974,-0.7314471459880141
a_chimp,makeni,12,1.610732347214069,2.633766426909641,0.5118549331606808
a_chimp,makeni,13,0.6126380246390233,1.759468333405661,-0.48705614121905016
a_chimp,makeni,14,0.8521635291333074,1.9271872576857456,-0.35050592998091945
a_chimp,natascha,1,-0.012638522744496505,1.5040335163312621,-1.5900909850581588
a_chimp,natascha,2,9.921439313353986e-4,1.1815725849534546,-1.69829650045093
a_chimp,natascha,3,0.008838412848534816,0.9653264029726831,-0.7608349793071632
a_chimp,natascha,4,-0.23472957917773796,0.7601923396383149,-1.2284588261115439
a_chimp,natascha,5,-0.059110818631318285,0.6678709837105431,-1.1671868055520405
a_chimp,natascha,6,-0.0040156087434319865,0.8550934340473448,-0.9591323321315066
a_chimp,natascha,7,-0.6900240280033656,0.4450138657928862,-1.987352873581366
a_chimp,natascha,8,-0.01508063752955513,1.156529055833445,-1.0707385701554974
a_chimp,natascha,9,0.007365374557918525,1.1360850871460266,-0.7618392048664187
a_chimp,natascha,10,-0.09499616255609933,0.6333658081202337,-1.863335007338327
a_chimp,natascha,11,-0.3854876374685001,0.7156745995022439,-1.6542798175777083
a_chimp,natascha,12,-0.28355784786419624,0.8640671629560486,-1.4654545335417217
a_chimp,natascha,13,-0.34821828099795926,0.751442516069895,-1.5914136665041623
a_chimp,natascha,14,-0.033138651190398605,1.1310048228450391,-1.3151511183787805
a_chimp,ohini,1,0.007584923314610137,1.8664805403562066,-1.5712602768095159
a_chimp,ohini,2,-0.01128314631402727,1.0618247886550596,-2.056356866289824
a_chimp,ohini,3,-0.016338618884259137,0.6582923461619024,-1.1627745170481572
a_chimp,ohini,4,-0.7441355214759553,0.22923518731835124,-2.0248350545802176
a_chimp,ohini,5,0.42970519322683587,1.4465443624794527,-0.42402242848027527
a_chimp,ohini,6,0.024364330215204788,1.2197759744356358,-0.6256814523294817
a_chimp,ohini,7,-0.05500110910001732,1.1142009938103419,-1.1434430402553166
a_chimp,ohini,8,1.16660726141011,2.2524288148847824,0.16963281619217566
a_chimp,ohini,9,0.024166172675409436,1.5953172659615251,-0.4203254678678893
a_chimp,ohini,10,0.027600393933064904,1.35749603242647,-1.0727609772924613
a_chimp,ohini,11,-0.2841443004656714,0.8181793257189354,-1.5688184694399168
a_chimp,ohini,12,0.9716511895780793,2.1364600410159684,-0.04636713481262589
a_chimp,ohini,13,0.6843080426525072,1.8863092176503917,-0.34185784544344155
a_chimp,ohini,14,0.08784903898134244,1.2690326196340997,-1.1330884061350557
a_chimp,riet,1,0.005114551439207915,1.8425226325877728,-2.0893835538043333
a_chimp,riet,2,0.004592682668193682,1.7388901473031413,-1.6212258648860856
a_chimp,riet,3,-0.00781936095075153,0.6992056686636593,-1.4021987944851921
a_chimp,riet,4,0.9178757014915782,2.078388356037565,-0.18883643152842294
a_chimp,riet,5,-0.5337750420428775,0.4876007321047357,-1.7721345171307445
a_chimp,riet,6,-0.0669257424189782,0.40388913940808846,-2.082702643665457
a_chimp,riet,7,-1.001107992429347,0.32760112535355157,-2.5915591976337065
a_chimp,riet,8,-2.374308693287108,-0.6838486052647151,-4.196612748511647
a_chimp,riet,9,-0.049944924512098865,0.4467923774271621,-2.2147854446609507
a_chimp,riet,10,-0.9320777518544778,0.3155927860036114,-2.9148459731446215
a_chimp,riet,11,0.33600809543575894,1.689582542250549,-1.011739423040195
a_chimp,riet,12,-1.0119025818692848,0.3906903410244729,-2.547588308190495
a_chimp,riet,13,-0.395174080600476,0.8064415369705709,-1.9702603960555813
a_chimp,riet,14,-1.4401221031335032,0.2135431185693233,-3.14064277820361
a_chimp,robert,1,0.004938126609704163,1.876616529280342,-2.0795436889307255
a_chimp,robert,2,-0.016667300726989076,1.4260599530943356,-1.923245013329137
a_chimp,robert,3,0.0012475502010529382,0.9360683402871547,-1.2127249613473767
a_chimp,robert,4,-0.4100301966883704,0.6919653062843767,-1.7968779819994771
a_chimp,robert,5,-0.7731076045793097,0.24529235465407093,-2.3156583701497064
a_chimp,robert,6,-0.08990185762159797,0.2802064600966929,-2.6072427692077254
a_chimp,robert,7,-1.3940959009733742,0.151454427644918,-3.00070698342243
a_chimp,robert,8,-0.26441582344564774,1.0916336522691377,-1.6820717317289307
a_chimp,robert,9,0.03792186817114884,1.7574619393648807,-0.6472356994009981
a_chimp,robert,10,-0.6914500768946867,0.3805034668308881,-3.0188073778723368
a_chimp,robert,11,-1.0375573796140474,0.2904849060858594,-2.9576971815731694
a_chimp,robert,12,-2.0026645286555054,-0.3900668221897904,-3.8263861115532376
a_chimp,robert,13,-1.6218876953368877,-0.00496736253844083,-3.480139134430228
a_chimp,robert,14,-2.0798928954948686,-0.38199207464780177,-4.230329043186086
a_chimp,sandra,1,-0.005174803053536792,1.6169855687725634,-1.4623163961242416
a_chimp,sandra,2,-0.006446873502194528,1.0613123043099182,-1.7569514423889974
a_chimp,sandra,3,0.007037295095743357,0.9388352331081712,-0.7772078699168267
a_chimp,sandra,4,0.07795624136298596,1.0074410193525927,-0.902315871068345
a_chimp,sandra,5,-0.010614362488509332,0.8604539167119345,-0.9586527620783413
a_chimp,sandra,6,0.011426352865181455,1.1558942760616118,-0.6504551885020416
a_chimp,sandra,7,-0.004916589658187309,1.0392093396686015,-1.2447530346634785
a_chimp,sandra,8,0.08602215817015413,1.199167806456113,-1.01811708737181
a_chimp,sandra,9,-0.0011215700557616337,0.9002415054667786,-1.0192918993569255
a_chimp,sandra,10,-0.011476088589220002,1.2433844292511524,-1.100961530038501
a_chimp,sandra,11,-0.3341377491773314,0.6783166707952127,-1.769541310328522
a_chimp,sandra,12,-0.21690136284063755,0.9525914245513691,-1.4038133970490894
a_chimp,sandra,13,0.5438149962245455,1.8134007506448164,-0.4472846067555823
a_chimp,sandra,14,-0.5359764999860133,0.7515060151206472,-1.8633025726945842
a_chimp,shanga,1,0.004169620319578016,1.5542892085419526,-1.5399683717871624
a_chimp,shanga,2,0.0034038044888005103,1.4007384652460126,-1.4004284673735259
a_chimp,shanga,3,-0.02163537541743743,0.6696162364958187,-1.0956041534188687
a_chimp,shanga,4,0.08651940129763536,1.289574061271682,-0.6738884490293418
a_chimp,shanga,5,0.020936829846681437,0.9536188312192616,-0.87457100952535
a_chimp,shanga,6,-0.015526300198401621,0.7908423818608044,-1.0614407399030854
a_chimp,shanga,7,0.11975112562327439,1.313746237309972,-0.9511978790681275
